Domain,IP_Addresses,TTLs
293,10,RRSIG
cmu.edu,128.2.42.10,21598
21598,7,RRSIG
columbia.edu,162.159.128.65,3597
,162.159.138.64,3597
cornell.edu,128.253.173.241,17286
,128.253.173.242,17286
,128.253.173.243,17286
,128.253.173.244,17286
,128.253.173.245,17286
,128.253.173.246,17286
harvard.edu,192.0.66.20,299
299,13,RRSIG
jhu.edu,128.220.193.2,2662
2662,13,RRSIG
princeton.edu,140.180.223.22,890
psu.edu,75.2.126.119,21598
,99.83.249.53,21598
si.edu,160.111.244.22,101
101,13,RRSIG
stanford.edu,171.67.215.200,1777
1777,13,RRSIG
uchicago.edu,3.215.148.80,298
298,13,RRSIG
uci.edu,44.237.37.40,894
,52.33.114.235,894
ucla.edu,3.33.167.235,295
,15.197.181.170,295
uiuc.edu,64.236.243.124,3599
umich.edu,162.159.140.37,1437
,172.66.0.37,1437
1437,13,RRSIG
umn.edu,134.84.223.68,3598
upenn.edu,23.185.0.4,21598
21598,13,RRSIG
utexas.edu,23.185.0.4,598
washington.edu,34.82.219.4,24
,34.168.51.100,24
,128.208.60.183,24
,128.208.60.208,24
wisc.edu,144.92.9.70,14395
14395,8,RRSIG
yale.edu,151.101.2.133,297
,151.101.66.133,297
,151.101.130.133,297
linktr.ee,151.101.2.133,54
,151.101.66.133,54
,151.101.130.133,54
,151.101.194.133,54
mailinabox.email,94.76.202.152,592
europa.eu,147.67.34.45,261
,147.67.210.45,261
261,8,RRSIG
free.fr,212.27.48.10,114
google.fr,142.251.140.227,298
discord.gg,162.159.130.234,293
,162.159.133.234,293
,162.159.134.234,293
,162.159.135.234,293
,162.159.136.234,293
goo.gl,142.251.209.110,299
maps.app.goo.gl,142.250.185.14,299
forms.gle,199.36.158.100,1526
safety.google,216.239.32.29,217
217,8,RRSIG
bls.gov,146.142.252.23,298
298,8,RRSIG
ca.gov,13.107.213.43,46
,13.107.246.43,46
46,13,RRSIG
cdc.gov,95.100.100.106,19
,95.100.100.128,19
19,13,RRSIG
ed.gov,13.107.213.42,1795
,13.107.246.42,1795
1795,13,RRSIG
epa.gov,134.67.21.34,1522
1522,8,RRSIG
fda.gov,96.16.86.153,17
,96.16.86.160,17
17,8,RRSIG
ftc.gov,23.54.137.22,14
14,8,RRSIG
hhs.gov,52.7.111.176,3598
3598,13,RRSIG
house.gov,3.33.159.71,3598
,15.197.146.213,3598
3598,8,RRSIG
irs.gov,152.216.7.110,10795
,152.216.11.110,10795
10795,8,RRSIG
loc.gov,104.17.6.58,300
,104.18.64.82,300
300,13,RRSIG
nasa.gov,192.0.66.108,591
591,8,RRSIG
nih.gov,156.40.212.210,970
970,8,RRSIG
pubmed.ncbi.nlm.nih.gov,34.107.134.59,20885
20885,8,RRSIG
www.wip.ncbi.nlm.nih.gov,130.14.29.110,3743
3743,8,RRSIG
nist.gov,172.65.90.24,298
,172.65.90.25,298
,172.65.90.26,298
,172.65.90.27,298
298,8,RRSIG
noaa.gov,137.75.88.7,554
,137.75.88.52,554
554,8,RRSIG
nps.gov,52.6.8.53,298
298,13,RRSIG
state.gov,34.233.146.45,95
,100.28.244.61,95
,107.22.78.153,95
95,8,RRSIG
usda.gov,199.134.75.32,21597
21597,13,RRSIG
usgs.gov,137.227.233.178,152
152,13,RRSIG
whitehouse.gov,192.0.66.51,297
297,13,RRSIG
lnkd.in,150.171.22.12,298
aboutads.info,104.26.2.98,300
,104.26.3.98,300
,172.67.72.200,300
who.int,192.133.11.1,336
github.io,185.199.108.153,206
,185.199.109.153,206
,185.199.110.153,206
,185.199.111.153,206
readthedocs.io,104.16.253.120,293
,104.16.254.120,293
wpguardian.io,104.21.3.25,297
,172.67.130.18,297
wa.link,104.20.36.92,298
,172.66.151.230,298
bit.ly,67.199.248.10,28
,67.199.248.11,28
